age,gender,period,seasonality,month,booked,oneclick
45,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
32,female,35,0.24976600213546135,12,1,0
34,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,1
50,male,35,0.24976600213546135,12,0,0
47,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
34,female,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,0
30,male,35,0.24976600213546135,12,0,0
47,male,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
24,male,35,0.24976600213546135,12,1,1
44,female,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,1,0
40,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
47,female,35,0.24976600213546135,12,0,0
34,female,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
44,female,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
45,female,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,1
25,male,35,0.24976600213546135,12,1,1
42,male,35,0.24976600213546135,12,0,0
45,female,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,0
33,male,35,0.24976600213546135,12,1,0
29,female,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,1,0
33,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
47,female,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,1
30,male,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,1
48,male,35,0.24976600213546135,12,0,1
54,male,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,0
33,female,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,0
44,female,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
48,male,35,0.24976600213546135,12,0,1
48,male,35,0.24976600213546135,12,0,1
35,female,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,1,0
43,male,35,0.24976600213546135,12,0,1
36,female,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,0
30,male,35,0.24976600213546135,12,1,1
39,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,1
28,female,35,0.24976600213546135,12,1,0
38,male,35,0.24976600213546135,12,0,0
41,female,35,0.24976600213546135,12,0,1
45,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,0
36,female,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,1
47,female,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,1
29,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,1
54,female,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
48,male,35,0.24976600213546135,12,0,0
48,male,35,0.24976600213546135,12,0,1
45,female,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,0
43,female,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,0
36,female,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,0
32,female,35,0.24976600213546135,12,1,0
43,male,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
33,female,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
48,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
51,male,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
49,female,35,0.24976600213546135,12,0,1
38,female,35,0.24976600213546135,12,0,1
38,female,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,1
31,female,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,0
29,female,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,1
34,male,35,0.24976600213546135,12,0,1
50,female,35,0.24976600213546135,12,0,0
32,male,35,0.24976600213546135,12,0,0
50,male,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,0
53,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,0
33,male,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,0
36,female,35,0.24976600213546135,12,0,1
36,female,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,0
51,female,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,0
45,female,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,1
34,female,35,0.24976600213546135,12,0,1
32,male,35,0.24976600213546135,12,0,1
47,female,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,1,0
40,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,0,1
49,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
34,female,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,0
27,male,35,0.24976600213546135,12,0,0
44,female,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,1
33,male,35,0.24976600213546135,12,0,1
46,female,35,0.24976600213546135,12,0,1
44,female,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,1
44,female,35,0.24976600213546135,12,0,0
28,female,35,0.24976600213546135,12,1,1
40,male,35,0.24976600213546135,12,0,0
42,female,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
52,male,35,0.24976600213546135,12,0,0
45,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
48,female,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
55,male,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,0
36,female,35,0.24976600213546135,12,0,1
45,female,35,0.24976600213546135,12,0,0
50,male,35,0.24976600213546135,12,0,0
44,female,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,0
35,female,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
47,male,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,0
26,male,35,0.24976600213546135,12,1,0
41,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,1,1
41,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
45,male,35,0.24976600213546135,12,0,1
33,male,35,0.24976600213546135,12,0,1
34,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
48,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,1
44,female,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,1
31,female,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
42,female,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,0
41,female,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,1,0
39,male,35,0.24976600213546135,12,0,1
35,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
48,male,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,0
42,female,35,0.24976600213546135,12,0,1
49,male,35,0.24976600213546135,12,0,0
32,female,35,0.24976600213546135,12,1,0
36,male,35,0.24976600213546135,12,0,0
47,female,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,0
46,female,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
35,female,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,1,0
42,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,1,0
46,male,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,0
42,female,35,0.24976600213546135,12,0,1
45,male,35,0.24976600213546135,12,0,1
46,female,35,0.24976600213546135,12,0,0
45,female,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,1
34,female,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,1
49,male,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,0
30,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,1
48,male,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
35,female,35,0.24976600213546135,12,0,0
36,female,35,0.24976600213546135,12,0,1
49,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
44,female,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
49,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,1
51,female,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
31,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,1,1
40,male,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,1
35,female,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
35,female,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,0
35,female,35,0.24976600213546135,12,0,1
34,male,35,0.24976600213546135,12,1,1
36,male,35,0.24976600213546135,12,1,0
33,female,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,1
34,male,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,1
47,female,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
33,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,1
53,male,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,1
32,female,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
48,female,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,0
49,male,35,0.24976600213546135,12,0,1
36,female,35,0.24976600213546135,12,0,1
48,male,35,0.24976600213546135,12,0,0
48,female,35,0.24976600213546135,12,0,0
48,male,35,0.24976600213546135,12,0,0
50,male,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,0
46,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,0
33,male,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,1
45,female,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,1
45,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
48,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
32,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
31,male,35,0.24976600213546135,12,0,0
28,female,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,0
30,male,35,0.24976600213546135,12,1,0
34,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,1
29,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,0
48,male,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,1,1
38,female,35,0.24976600213546135,12,0,0
32,female,35,0.24976600213546135,12,1,0
41,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,0
47,male,35,0.24976600213546135,12,0,0
35,female,35,0.24976600213546135,12,1,1
45,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,1
46,female,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,1
30,female,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,1
45,female,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,0
47,male,35,0.24976600213546135,12,0,0
45,female,35,0.24976600213546135,12,0,1
50,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
29,female,35,0.24976600213546135,12,0,0
30,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,1
45,male,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
46,female,35,0.24976600213546135,12,0,1
47,female,35,0.24976600213546135,12,0,0
28,female,35,0.24976600213546135,12,1,0
42,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,1
45,male,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,1,0
41,male,35,0.24976600213546135,12,0,0
31,female,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
33,female,35,0.24976600213546135,12,0,0
32,male,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
43,female,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,0
42,female,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,0
44,female,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
27,male,35,0.24976600213546135,12,1,0
46,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,1
36,female,35,0.24976600213546135,12,0,0
43,female,35,0.24976600213546135,12,0,1
36,female,35,0.24976600213546135,12,0,0
43,female,35,0.24976600213546135,12,0,1
33,male,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,0
34,female,35,0.24976600213546135,12,1,1
39,male,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,0
27,male,35,0.24976600213546135,12,1,0
41,female,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,1
36,male,35,0.24976600213546135,12,0,0
32,male,35,0.24976600213546135,12,0,0
50,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,0
34,female,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,0
48,male,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,0
35,female,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,1
38,female,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
30,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,1
31,male,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
41,female,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,0
42,female,35,0.24976600213546135,12,0,1
38,female,35,0.24976600213546135,12,0,1
30,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,0
33,male,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,1,0
48,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,0
47,female,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
39,female,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,0
31,male,35,0.24976600213546135,12,1,0
46,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,0
38,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
44,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
46,female,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,0
43,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
41,female,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,0
45,male,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,1
34,male,35,0.24976600213546135,12,0,0
44,female,35,0.24976600213546135,12,0,0
42,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
36,female,35,0.24976600213546135,12,0,0
37,female,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,0
43,male,35,0.24976600213546135,12,0,1
46,male,35,0.24976600213546135,12,0,1
44,female,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,1
29,male,35,0.24976600213546135,12,0,1
34,male,35,0.24976600213546135,12,0,1
44,male,35,0.24976600213546135,12,0,1
34,male,35,0.24976600213546135,12,0,0
53,male,35,0.24976600213546135,12,0,1
48,female,35,0.24976600213546135,12,0,1
39,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
34,male,35,0.24976600213546135,12,1,0
33,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
52,male,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
30,male,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
40,male,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,1
42,female,35,0.24976600213546135,12,0,0
41,female,35,0.24976600213546135,12,0,0
42,female,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,0
36,male,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,1
45,female,35,0.24976600213546135,12,0,1
45,male,35,0.24976600213546135,12,0,1
34,female,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,0
46,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,0
31,male,35,0.24976600213546135,12,0,1
29,male,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,1
48,female,35,0.24976600213546135,12,0,1
35,male,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,0
41,male,35,0.24976600213546135,12,0,1
44,female,35,0.24976600213546135,12,0,0
43,female,35,0.24976600213546135,12,0,0
40,female,35,0.24976600213546135,12,0,0
43,female,35,0.24976600213546135,12,0,0
33,male,35,0.24976600213546135,12,0,1
40,male,35,0.24976600213546135,12,0,0
38,female,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
50,male,35,0.24976600213546135,12,0,1
38,male,35,0.24976600213546135,12,0,1
39,female,35,0.24976600213546135,12,0,1
32,male,35,0.24976600213546135,12,0,1
37,male,35,0.24976600213546135,12,1,0
30,female,35,0.24976600213546135,12,1,1
47,female,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,1
37,female,35,0.24976600213546135,12,0,1
47,male,35,0.24976600213546135,12,0,1
44,female,35,0.24976600213546135,12,0,1
36,female,35,0.24976600213546135,12,0,0
39,male,35,0.24976600213546135,12,0,1
43,female,35,0.24976600213546135,12,0,0
37,male,35,0.24976600213546135,12,0,1
40,female,35,0.24976600213546135,12,0,0
44,male,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,0
34,male,35,0.24976600213546135,12,0,1
43,male,35,0.24976600213546135,12,0,1
41,male,35,0.24976600213546135,12,0,0
35,male,35,0.24976600213546135,12,0,0
31,male,35,0.24976600213546135,12,0,1
42,male,35,0.24976600213546135,12,0,0
