gave,amount,group,freq,gender,state_pol,county_pol,dormant
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,16,male,blue,blue,1
0,0,ctrl,1,female,blue,blue,0
0,0,treat1,19,female,blue,red,0
0,0,treat1,4,female,blue,red,1
0,0,treat1,2,female,blue,blue,0
0,0,treat1,29,female,red,red,1
0,0,ctrl,1,female,blue,blue,0
0,0,treat1,1,couple,blue,blue,0
0,0,treat3,2,male,blue,red,1
0,0,treat3,3,male,blue,blue,1
0,0,ctrl,50,male,red,red,0
0,0,ctrl,1,male,blue,red,1
0,0,treat2,34,male,blue,red,1
0,0,ctrl,1,male,blue,blue,0
0,0,treat2,1,male,red,red,1
0,0,treat1,2,male,blue,red,0
0,0,ctrl,1,female,blue,red,1
0,0,treat3,15,female,red,red,1
0,0,treat3,4,female,red,red,1
0,0,treat1,4,male,blue,blue,0
0,0,ctrl,28,couple,blue,red,0
0,0,treat2,8,male,red,red,1
0,0,treat1,8,female,red,red,1
0,0,treat3,2,female,blue,red,1
0,0,ctrl,6,male,red,red,1
0,0,treat2,5,male,blue,blue,0
0,0,treat2,6,male,red,red,1
0,0,treat2,6,male,blue,blue,1
0,0,treat2,6,male,blue,blue,0
1,15,treat1,36,female,red,blue,0
0,0,treat2,7,couple,blue,red,0
0,0,treat1,27,male,blue,blue,1
0,0,ctrl,1,male,blue,blue,1
0,0,ctrl,11,male,blue,blue,1
0,0,treat2,6,male,red,blue,0
0,0,treat3,2,male,blue,red,0
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,2,female,blue,red,1
1,25,treat2,9,female,red,blue,0
0,0,ctrl,16,female,red,blue,1
0,0,treat1,1,female,blue,blue,1
0,0,treat2,1,male,red,blue,1
0,0,ctrl,10,male,blue,red,1
0,0,treat1,6,female,blue,blue,0
0,0,treat2,61,male,red,red,0
0,0,ctrl,7,male,red,blue,1
0,0,ctrl,10,male,blue,blue,1
0,0,treat2,3,male,blue,blue,0
0,0,ctrl,6,female,red,red,0
0,0,treat1,2,male,blue,blue,1
0,0,treat1,19,couple,blue,blue,0
0,0,treat3,2,female,blue,blue,1
0,0,treat3,5,male,blue,red,1
0,0,treat2,28,couple,blue,blue,0
0,0,treat3,4,male,blue,red,1
0,0,treat2,2,male,blue,blue,1
0,0,ctrl,2,male,blue,red,1
0,0,treat3,7,male,red,red,1
0,0,ctrl,26,female,red,red,0
0,0,ctrl,4,male,blue,blue,0
0,0,treat3,19,female,red,blue,1
0,0,ctrl,5,male,blue,blue,1
0,0,treat3,1,male,blue,red,1
0,0,treat1,3,male,blue,red,0
0,0,ctrl,3,male,blue,blue,1
0,0,treat2,1,female,blue,blue,0
0,0,treat2,6,female,red,red,1
0,0,treat1,3,male,blue,blue,0
0,0,treat1,10,male,red,red,0
0,0,treat1,1,male,blue,red,1
0,0,ctrl,1,female,blue,red,1
0,0,treat3,1,female,red,red,1
0,0,treat2,1,male,red,red,0
0,0,treat1,22,male,blue,red,0
0,0,treat2,1,female,blue,blue,0
0,0,ctrl,1,male,blue,red,1
0,0,treat1,1,male,blue,blue,0
0,0,treat2,4,male,blue,blue,1
0,0,treat3,1,male,blue,red,0
1,60,treat1,1,male,blue,blue,0
0,0,ctrl,30,male,blue,blue,0
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat1,2,couple,blue,blue,0
0,0,treat1,7,female,blue,blue,0
0,0,treat3,7,male,blue,blue,0
0,0,treat1,5,male,red,blue,1
0,0,treat3,9,male,blue,blue,1
0,0,ctrl,13,male,blue,blue,1
0,0,treat3,5,couple,blue,blue,0
0,0,treat3,5,couple,red,red,0
0,0,ctrl,27,male,red,red,0
0,0,ctrl,4,male,blue,red,1
0,0,ctrl,25,male,blue,blue,0
1,20,treat2,2,female,blue,blue,0
0,0,treat1,1,male,blue,red,1
0,0,treat2,10,couple,blue,blue,0
0,0,treat2,5,male,blue,blue,0
0,0,ctrl,1,female,red,blue,1
0,0,treat2,14,male,blue,red,1
0,0,treat1,2,male,blue,blue,0
0,0,ctrl,6,male,red,red,1
0,0,treat3,21,male,red,red,0
0,0,treat2,26,female,red,red,1
0,0,treat2,4,male,red,blue,0
0,0,treat1,12,female,blue,blue,1
0,0,treat3,1,male,blue,blue,1
0,0,treat3,19,male,red,red,1
0,0,treat3,14,couple,blue,blue,0
0,0,ctrl,4,male,blue,red,0
0,0,ctrl,8,male,blue,blue,0
0,0,treat1,1,male,blue,blue,1
0,0,treat1,2,male,blue,blue,1
0,0,treat2,13,male,blue,red,1
0,0,treat3,9,female,blue,red,0
0,0,treat2,1,male,red,blue,1
0,0,treat2,46,male,blue,blue,1
0,0,treat1,5,male,red,red,0
0,0,treat2,16,female,blue,red,0
1,10,treat3,10,male,blue,blue,0
0,0,treat3,14,male,red,red,0
0,0,treat2,29,male,red,NA,0
0,0,ctrl,12,female,blue,red,1
0,0,treat2,1,female,red,blue,1
0,0,treat2,10,male,red,red,0
0,0,treat3,12,male,blue,blue,0
0,0,ctrl,2,male,blue,red,0
0,0,treat3,8,male,red,blue,1
0,0,treat3,19,male,blue,red,1
0,0,treat1,2,male,red,red,0
0,0,treat3,2,female,red,blue,0
1,50,treat1,4,male,blue,red,0
0,0,ctrl,1,female,blue,red,1
0,0,treat2,5,female,red,red,0
0,0,ctrl,1,male,red,red,1
0,0,treat3,7,female,blue,blue,0
0,0,treat2,1,couple,blue,blue,0
0,0,treat2,5,male,blue,blue,0
0,0,treat3,10,male,blue,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,treat1,59,female,red,red,0
0,0,ctrl,1,female,red,red,1
0,0,treat1,3,female,red,red,1
0,0,ctrl,2,male,red,red,1
0,0,treat1,4,male,blue,red,0
0,0,treat3,6,male,blue,blue,0
0,0,treat2,4,female,blue,red,1
0,0,ctrl,8,female,blue,blue,1
0,0,treat2,6,male,red,red,0
0,0,treat2,1,female,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,7,male,red,red,0
0,0,ctrl,40,couple,blue,blue,0
0,0,treat1,9,male,blue,blue,1
0,0,treat2,2,couple,red,blue,0
0,0,treat2,2,male,blue,blue,0
0,0,treat3,2,male,blue,red,1
0,0,treat3,3,female,blue,blue,1
0,0,ctrl,5,female,blue,red,0
0,0,ctrl,9,female,red,red,1
0,0,treat3,1,female,blue,blue,0
0,0,treat2,1,female,red,blue,0
0,0,treat2,7,male,red,red,0
0,0,treat1,1,male,blue,red,0
0,0,treat1,1,female,blue,blue,0
0,0,treat1,4,male,red,blue,1
0,0,treat1,5,couple,red,red,0
0,0,treat2,6,couple,red,red,0
0,0,treat3,64,female,blue,blue,0
0,0,ctrl,6,male,blue,red,0
0,0,treat1,56,male,blue,blue,0
0,0,treat2,1,female,blue,blue,0
0,0,treat1,16,female,red,red,0
0,0,ctrl,2,male,blue,blue,0
0,0,ctrl,1,male,blue,blue,0
0,0,treat2,2,male,blue,blue,0
0,0,treat1,4,male,red,red,1
0,0,ctrl,3,female,blue,blue,1
0,0,treat2,12,male,blue,red,1
0,0,treat1,1,male,blue,blue,1
0,0,treat2,6,male,blue,blue,1
0,0,ctrl,7,male,blue,blue,1
0,0,treat3,1,male,red,red,1
0,0,ctrl,8,female,blue,blue,1
0,0,ctrl,1,male,blue,blue,0
0,0,treat1,3,female,blue,red,0
0,0,treat3,9,male,red,red,0
0,0,treat1,21,couple,red,red,0
0,0,treat3,6,male,red,red,0
0,0,ctrl,1,male,red,red,1
0,0,treat3,1,female,blue,blue,1
0,0,ctrl,1,male,blue,blue,0
0,0,treat2,5,couple,blue,red,1
0,0,treat3,28,male,blue,red,1
0,0,treat3,17,male,blue,blue,1
0,0,ctrl,2,male,blue,red,0
0,0,treat2,5,male,red,blue,0
0,0,treat3,8,female,blue,red,0
0,0,treat1,3,male,blue,blue,0
0,0,treat2,2,male,blue,blue,1
0,0,treat3,3,female,red,blue,0
0,0,treat3,1,female,blue,red,1
0,0,treat3,1,male,red,blue,1
0,0,ctrl,2,male,red,red,1
0,0,treat2,6,male,red,red,1
1,10,ctrl,36,male,blue,blue,1
0,0,treat3,1,male,blue,red,1
0,0,treat2,11,male,red,red,0
0,0,treat2,7,male,red,red,0
0,0,treat3,3,male,red,red,0
0,0,ctrl,10,female,blue,blue,1
0,0,treat2,6,male,red,blue,0
0,0,treat1,1,female,red,red,1
0,0,treat3,62,female,blue,blue,0
0,0,ctrl,9,male,blue,blue,0
0,0,treat3,12,female,red,red,1
0,0,ctrl,14,male,blue,red,0
0,0,treat1,3,male,blue,blue,1
0,0,treat1,11,couple,blue,red,1
0,0,treat2,10,male,red,red,0
0,0,ctrl,2,female,blue,blue,0
0,0,ctrl,16,male,blue,blue,0
0,0,treat1,1,male,blue,red,1
0,0,ctrl,1,female,red,red,1
0,0,treat1,3,male,red,red,1
0,0,ctrl,5,male,blue,blue,1
0,0,treat2,2,male,blue,blue,1
0,0,ctrl,6,male,blue,blue,0
0,0,ctrl,8,couple,red,red,1
0,0,ctrl,16,male,red,red,0
0,0,ctrl,15,male,blue,blue,1
0,0,ctrl,7,male,blue,red,1
0,0,ctrl,1,female,red,red,1
0,0,treat3,5,female,red,red,0
0,0,treat3,4,male,blue,red,1
0,0,treat3,15,female,blue,blue,1
0,0,treat2,8,couple,red,blue,1
0,0,treat1,11,male,blue,red,1
0,0,ctrl,10,male,red,red,1
0,0,treat2,5,male,red,blue,0
0,0,treat1,1,male,blue,blue,0
0,0,treat1,1,male,blue,blue,1
0,0,ctrl,3,male,red,red,0
0,0,ctrl,37,female,red,blue,0
0,0,treat1,14,male,blue,blue,0
0,0,treat2,2,male,red,red,1
0,0,treat3,8,male,blue,red,1
0,0,treat1,4,male,red,red,0
0,0,treat2,5,female,red,red,1
0,0,treat1,1,male,blue,blue,0
0,0,ctrl,14,female,red,red,1
0,0,ctrl,7,male,blue,red,1
0,0,ctrl,10,male,blue,red,0
0,0,ctrl,3,female,red,red,1
0,0,treat1,1,couple,blue,blue,0
0,0,ctrl,1,female,red,red,1
0,0,ctrl,3,male,red,red,0
0,0,treat1,6,male,blue,blue,1
0,0,ctrl,8,female,red,red,1
0,0,ctrl,13,male,blue,red,1
0,0,ctrl,5,female,blue,red,1
0,0,treat2,9,female,blue,blue,0
0,0,ctrl,1,female,blue,red,1
0,0,treat1,14,couple,blue,blue,1
0,0,treat1,2,male,blue,red,1
0,0,treat1,1,male,red,blue,1
0,0,ctrl,3,female,blue,red,1
0,0,treat2,2,male,blue,blue,1
0,0,treat3,6,female,blue,blue,1
0,0,treat3,2,male,blue,blue,1
0,0,treat3,7,female,red,blue,0
0,0,treat3,17,male,blue,blue,0
0,0,treat3,2,male,red,red,0
0,0,treat2,4,female,red,blue,0
0,0,ctrl,1,male,blue,red,1
0,0,treat1,4,female,red,red,0
0,0,treat3,9,female,blue,red,1
0,0,treat1,7,male,blue,blue,0
0,0,treat3,4,male,blue,red,1
0,0,treat3,4,male,blue,red,0
0,0,treat3,1,male,red,red,0
1,25,ctrl,9,male,blue,red,0
0,0,ctrl,6,male,blue,blue,1
0,0,treat1,4,male,blue,blue,0
0,0,treat2,1,male,blue,red,1
0,0,ctrl,1,male,red,blue,1
0,0,ctrl,9,male,red,blue,1
0,0,treat1,4,female,red,red,1
0,0,treat2,1,female,blue,red,0
0,0,ctrl,1,couple,blue,red,1
0,0,ctrl,1,male,red,blue,1
0,0,ctrl,39,couple,blue,blue,0
1,25,treat2,7,female,red,red,0
0,0,treat1,14,male,blue,red,0
0,0,treat2,2,female,blue,red,0
0,0,treat1,14,male,red,blue,0
0,0,treat2,5,male,blue,red,1
0,0,ctrl,18,male,blue,blue,1
0,0,treat1,5,male,blue,blue,1
0,0,treat1,50,female,blue,red,0
0,0,treat3,2,male,blue,blue,1
0,0,ctrl,17,male,blue,red,0
0,0,treat2,3,male,blue,red,1
0,0,ctrl,3,female,blue,blue,1
0,0,treat3,13,male,blue,blue,1
0,0,treat2,3,male,blue,red,0
0,0,ctrl,6,female,blue,red,1
0,0,treat3,1,female,blue,red,1
0,0,treat1,3,female,blue,blue,0
0,0,ctrl,2,male,red,red,0
0,0,treat3,4,male,blue,blue,0
0,0,treat3,6,female,blue,blue,1
0,0,treat3,6,male,blue,red,0
0,0,treat2,17,male,red,red,1
0,0,treat2,10,couple,blue,blue,1
1,10,treat2,25,male,blue,red,0
0,0,ctrl,2,male,blue,red,1
0,0,treat3,14,male,blue,red,0
0,0,ctrl,10,male,blue,blue,1
0,0,treat1,2,male,blue,blue,1
0,0,treat2,8,couple,blue,blue,0
0,0,ctrl,4,male,blue,red,0
0,0,treat1,5,male,blue,blue,0
0,0,treat2,2,male,red,blue,1
1,20,treat1,3,male,red,red,0
0,0,ctrl,12,couple,blue,blue,0
0,0,treat3,1,male,blue,red,0
0,0,treat2,8,male,red,red,1
0,0,treat2,2,male,blue,blue,1
0,0,treat2,30,female,blue,blue,0
0,0,treat1,9,male,blue,blue,1
0,0,ctrl,13,male,red,red,0
0,0,ctrl,1,female,blue,red,1
0,0,treat2,9,female,blue,red,0
0,0,ctrl,16,male,red,red,1
0,0,treat3,1,female,blue,red,0
0,0,ctrl,16,female,blue,blue,0
0,0,treat3,8,male,red,red,0
0,0,ctrl,10,male,blue,blue,0
0,0,ctrl,2,female,red,red,1
0,0,treat1,12,male,blue,blue,1
0,0,treat2,13,male,blue,blue,1
0,0,treat3,7,male,blue,blue,0
0,0,ctrl,5,male,blue,red,0
0,0,treat3,1,male,blue,blue,0
0,0,treat3,3,male,red,red,0
0,0,treat3,8,male,blue,red,1
0,0,ctrl,44,female,red,red,0
0,0,treat2,33,couple,red,blue,0
0,0,treat1,1,male,blue,blue,0
0,0,treat3,1,couple,blue,blue,1
0,0,treat3,1,male,red,blue,1
0,0,treat1,1,couple,red,red,0
0,0,ctrl,4,male,blue,blue,0
0,0,treat1,21,male,red,blue,0
0,0,treat2,11,male,blue,blue,0
0,0,treat2,14,male,red,red,1
0,0,treat2,8,male,red,red,1
0,0,treat3,2,male,blue,blue,0
0,0,treat2,9,male,red,blue,0
0,0,treat2,1,male,red,red,1
0,0,treat3,3,male,blue,blue,0
0,0,ctrl,4,female,blue,red,0
0,0,treat2,1,female,red,red,1
0,0,treat1,2,male,blue,red,1
0,0,ctrl,1,male,blue,red,1
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,10,male,red,red,0
0,0,treat3,11,male,blue,blue,1
0,0,ctrl,2,female,blue,blue,1
0,0,treat2,34,couple,blue,blue,0
0,0,treat3,7,male,red,red,0
0,0,treat2,13,male,red,red,0
0,0,treat3,7,male,blue,blue,1
0,0,treat1,8,male,blue,red,1
0,0,ctrl,23,male,red,red,1
0,0,ctrl,7,male,blue,red,0
0,0,ctrl,2,male,red,red,0
0,0,ctrl,4,female,blue,red,1
0,0,ctrl,4,female,red,red,1
0,0,ctrl,6,male,red,red,1
0,0,treat3,1,female,red,red,0
0,0,treat3,14,male,blue,blue,0
0,0,treat1,3,male,red,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,ctrl,6,female,blue,blue,1
1,100,ctrl,3,male,blue,red,0
0,0,treat1,9,male,red,red,1
0,0,treat2,7,male,blue,blue,1
0,0,treat1,1,female,red,red,1
0,0,ctrl,12,male,blue,blue,1
0,0,treat2,4,female,blue,red,0
0,0,ctrl,1,male,blue,red,1
0,0,treat3,1,male,red,red,0
0,0,treat2,3,male,red,blue,1
0,0,treat2,8,female,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,15,female,blue,blue,0
0,0,treat3,1,couple,blue,blue,1
0,0,treat1,7,male,red,blue,1
1,100,treat1,7,male,red,red,0
0,0,ctrl,1,male,blue,red,0
0,0,ctrl,2,male,blue,red,1
0,0,treat3,3,female,red,blue,0
0,0,ctrl,7,male,red,red,1
0,0,treat3,2,male,red,red,0
0,0,ctrl,4,male,blue,red,1
0,0,treat2,1,female,blue,blue,0
0,0,treat3,1,male,blue,red,0
0,0,treat1,24,male,blue,blue,0
0,0,ctrl,21,couple,blue,blue,1
0,0,treat2,3,male,red,blue,0
0,0,treat2,39,female,blue,blue,1
0,0,treat2,1,male,blue,red,1
0,0,treat1,9,male,red,blue,0
0,0,treat1,1,female,red,blue,0
0,0,treat2,35,male,blue,blue,0
0,0,ctrl,2,female,blue,blue,1
0,0,treat3,13,male,blue,red,1
0,0,ctrl,2,male,blue,blue,0
0,0,ctrl,6,couple,blue,red,0
0,0,treat2,3,male,blue,blue,1
0,0,ctrl,2,male,blue,red,1
0,0,treat2,7,male,red,red,0
0,0,ctrl,8,male,red,red,0
0,0,ctrl,4,male,red,red,0
0,0,treat2,1,male,red,red,1
0,0,treat1,2,male,red,red,0
0,0,treat1,1,male,blue,red,0
0,0,treat2,1,male,red,red,1
0,0,treat3,2,couple,blue,red,0
0,0,treat1,11,male,blue,red,1
0,0,ctrl,87,male,blue,blue,1
0,0,treat2,1,male,red,red,0
0,0,ctrl,3,male,red,blue,1
0,0,treat1,5,male,blue,blue,1
0,0,ctrl,1,couple,blue,blue,1
0,0,treat2,2,female,blue,red,1
0,0,treat3,30,male,blue,blue,1
0,0,treat2,3,male,red,red,1
0,0,ctrl,2,male,blue,red,1
0,0,treat1,2,male,blue,red,1
0,0,treat2,11,male,blue,blue,1
0,0,treat1,1,male,blue,blue,0
0,0,ctrl,2,male,blue,blue,1
0,0,treat2,2,male,blue,red,0
0,0,ctrl,1,male,blue,blue,0
0,0,treat1,4,couple,blue,blue,0
0,0,treat3,2,male,blue,blue,0
0,0,treat1,16,female,blue,blue,0
0,0,ctrl,5,couple,blue,red,1
0,0,treat3,2,male,red,red,0
0,0,treat1,28,male,red,red,0
0,0,ctrl,17,female,blue,blue,0
0,0,treat3,3,male,blue,blue,1
0,0,treat3,4,male,blue,blue,1
0,0,ctrl,25,male,blue,blue,0
0,0,treat2,3,female,blue,blue,0
0,0,treat1,8,male,blue,red,1
0,0,treat3,13,female,blue,blue,1
0,0,treat2,4,female,blue,NA,1
0,0,treat1,12,male,red,red,1
0,0,treat3,8,male,blue,red,1
0,0,treat1,1,male,blue,red,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,13,female,blue,blue,0
0,0,treat3,1,male,blue,blue,0
0,0,treat2,2,female,blue,blue,1
0,0,ctrl,45,female,blue,red,0
0,0,treat3,2,male,blue,blue,0
0,0,treat3,4,male,blue,red,1
0,0,treat3,3,female,blue,red,0
0,0,treat1,1,male,blue,blue,1
0,0,treat3,3,male,blue,blue,0
0,0,treat3,3,male,blue,blue,0
0,0,treat1,7,male,blue,blue,1
0,0,treat3,13,female,red,red,0
0,0,treat2,8,male,red,red,0
0,0,treat2,11,male,blue,red,1
0,0,treat3,1,male,blue,blue,1
0,0,treat1,12,male,red,red,0
0,0,ctrl,4,female,blue,red,0
0,0,treat2,5,couple,red,red,0
0,0,ctrl,71,couple,red,red,0
0,0,treat1,1,male,red,blue,1
0,0,ctrl,21,female,red,blue,1
0,0,ctrl,27,male,blue,red,0
0,0,treat2,1,male,red,red,1
0,0,treat2,4,male,red,red,1
0,0,ctrl,3,female,blue,blue,1
0,0,treat1,1,male,blue,blue,1
0,0,treat2,16,male,red,red,0
1,100,treat2,6,male,red,blue,0
0,0,ctrl,7,male,red,blue,1
0,0,ctrl,1,female,red,red,1
0,0,treat3,1,female,blue,blue,1
0,0,ctrl,3,male,red,red,1
0,0,treat1,2,male,red,blue,1
0,0,treat2,2,male,red,red,1
0,0,ctrl,1,female,blue,red,1
0,0,treat3,3,couple,blue,blue,1
0,0,ctrl,39,male,blue,red,1
0,0,treat3,7,male,red,red,1
0,0,treat3,1,female,blue,blue,1
0,0,treat3,57,couple,red,blue,0
0,0,treat1,89,female,red,red,0
1,50,treat1,6,male,blue,blue,1
0,0,treat1,7,male,red,red,1
0,0,ctrl,9,male,blue,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,treat3,2,male,red,blue,0
0,0,treat2,3,male,blue,NA,1
0,0,treat2,8,male,blue,blue,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,9,female,blue,blue,1
0,0,treat1,10,couple,blue,blue,0
0,0,ctrl,1,female,blue,blue,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,1,couple,blue,blue,1
0,0,treat2,4,couple,blue,red,1
0,0,ctrl,1,female,red,blue,1
0,0,ctrl,1,male,blue,blue,0
0,0,treat2,9,male,blue,blue,0
0,0,treat3,12,male,blue,red,0
0,0,ctrl,12,male,blue,blue,1
0,0,ctrl,2,male,red,red,1
0,0,treat3,1,male,blue,blue,0
0,0,treat1,7,male,red,blue,0
0,0,treat1,5,male,blue,red,0
0,0,ctrl,5,male,blue,blue,1
0,0,treat2,22,female,red,red,0
0,0,treat1,8,female,blue,red,1
0,0,treat2,5,couple,blue,red,0
0,0,treat2,4,male,blue,red,0
0,0,treat3,1,couple,red,blue,1
0,0,treat1,2,male,blue,blue,0
0,0,ctrl,5,couple,red,red,0
0,0,ctrl,2,male,blue,blue,1
0,0,ctrl,2,male,blue,red,1
0,0,treat2,5,male,red,red,0
0,0,ctrl,5,female,red,red,1
0,0,treat2,5,male,blue,blue,0
0,0,treat1,13,male,blue,blue,0
0,0,treat1,2,male,red,red,1
0,0,treat2,4,male,red,blue,1
0,0,treat1,11,female,red,red,1
0,0,treat2,2,male,blue,red,1
0,0,treat3,1,female,blue,blue,1
0,0,treat2,6,female,blue,blue,1
0,0,treat2,2,male,blue,red,0
0,0,ctrl,5,male,red,blue,0
0,0,treat1,1,male,blue,blue,1
0,0,treat1,7,male,red,red,0
0,0,ctrl,4,female,red,red,0
0,0,treat2,3,male,red,blue,0
0,0,treat1,1,male,blue,blue,1
0,0,treat1,1,male,red,red,1
0,0,treat3,8,male,red,red,0
0,0,treat2,11,male,blue,blue,0
0,0,treat3,1,male,red,blue,0
0,0,treat1,6,female,red,red,0
0,0,treat1,1,female,red,red,0
0,0,ctrl,1,female,red,blue,1
0,0,ctrl,6,male,blue,red,0
0,0,ctrl,4,male,blue,red,1
1,35,treat3,1,male,blue,red,0
0,0,ctrl,5,male,blue,blue,1
0,0,treat1,4,couple,red,red,0
0,0,ctrl,2,couple,blue,blue,0
0,0,ctrl,21,male,red,red,0
0,0,ctrl,1,male,blue,red,0
0,0,treat1,1,male,red,red,1
0,0,treat2,6,male,blue,blue,1
0,0,ctrl,1,female,blue,red,1
0,0,ctrl,3,female,red,red,0
0,0,treat1,10,male,blue,red,1
0,0,treat1,1,male,blue,red,0
0,0,treat3,13,male,red,red,0
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,8,male,blue,red,0
0,0,treat2,5,male,red,red,0
0,0,treat2,16,couple,blue,blue,0
0,0,treat1,1,female,red,red,1
0,0,treat1,19,female,blue,blue,1
0,0,treat2,1,male,red,blue,1
0,0,ctrl,7,male,red,red,0
0,0,treat1,10,male,red,red,0
1,20,ctrl,12,male,blue,red,0
0,0,treat3,10,male,blue,blue,1
0,0,ctrl,8,male,red,red,1
0,0,ctrl,3,male,blue,blue,1
0,0,treat3,1,female,blue,blue,0
0,0,treat2,7,male,blue,blue,1
0,0,treat1,1,female,red,red,0
0,0,treat1,1,male,red,red,0
0,0,treat3,5,female,red,red,1
0,0,ctrl,1,female,blue,blue,1
1,25,ctrl,75,male,red,red,0
0,0,treat2,1,female,blue,blue,1
0,0,ctrl,7,male,blue,red,0
0,0,treat1,59,male,red,red,0
0,0,treat1,1,female,red,blue,1
0,0,treat2,6,male,red,red,0
0,0,treat2,13,male,blue,blue,1
0,0,treat3,1,male,red,red,1
0,0,treat2,3,female,red,red,0
0,0,ctrl,12,male,blue,blue,0
0,0,treat1,1,male,blue,blue,1
0,0,ctrl,17,male,blue,blue,1
0,0,ctrl,4,male,red,red,0
0,0,ctrl,1,female,blue,blue,0
0,0,ctrl,14,male,blue,blue,0
0,0,treat1,2,male,red,red,0
0,0,treat3,1,male,red,blue,1
0,0,treat1,61,male,blue,red,0
0,0,treat2,1,female,blue,blue,1
0,0,treat3,1,male,blue,red,1
0,0,treat1,4,male,red,red,1
0,0,ctrl,4,male,red,blue,1
0,0,ctrl,1,male,blue,blue,1
0,0,ctrl,6,male,blue,blue,1
0,0,treat1,2,male,blue,red,1
0,0,treat3,14,male,blue,blue,0
0,0,ctrl,3,male,blue,blue,1
0,0,treat1,2,male,red,red,1
0,0,treat2,87,male,blue,blue,0
0,0,treat1,2,male,blue,blue,0
0,0,treat2,9,couple,red,blue,0
1,35,treat2,6,male,blue,red,1
0,0,treat3,12,male,red,blue,0
0,0,ctrl,2,male,red,red,0
1,35,ctrl,2,female,red,blue,0
0,0,treat2,5,male,red,red,1
0,0,treat2,1,female,red,red,1
0,0,treat3,2,male,blue,red,1
0,0,treat2,11,female,blue,blue,1
0,0,treat3,8,male,red,blue,0
1,125,ctrl,7,male,red,red,1
0,0,ctrl,7,male,blue,blue,1
0,0,ctrl,11,female,blue,red,1
0,0,treat1,7,female,blue,red,0
0,0,treat2,3,male,blue,red,0
0,0,ctrl,6,female,blue,blue,0
0,0,treat3,8,female,blue,red,1
0,0,treat1,23,male,blue,blue,0
0,0,ctrl,3,female,blue,red,0
0,0,treat3,2,male,blue,blue,0
0,0,treat3,3,female,red,blue,1
0,0,treat2,6,male,blue,red,0
0,0,treat3,6,male,blue,red,0
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,1,female,blue,blue,1
0,0,ctrl,2,male,blue,blue,0
0,0,treat3,6,couple,blue,red,0
0,0,ctrl,6,male,blue,blue,1
0,0,treat3,5,couple,blue,blue,0
0,0,treat2,1,male,red,red,1
0,0,treat1,9,male,blue,red,1
0,0,ctrl,7,male,blue,blue,0
0,0,treat3,13,male,blue,blue,0
0,0,ctrl,33,female,red,red,1
0,0,ctrl,2,male,blue,blue,1
0,0,treat1,15,female,blue,blue,1
0,0,ctrl,3,male,blue,red,0
0,0,treat1,6,male,red,red,0
0,0,treat2,6,male,red,red,0
0,0,treat2,5,male,red,red,1
0,0,ctrl,28,male,blue,red,1
0,0,treat2,43,male,red,red,0
0,0,ctrl,15,couple,blue,blue,0
0,0,ctrl,5,male,blue,red,1
0,0,treat3,12,male,red,red,1
0,0,treat1,7,male,blue,blue,0
0,0,ctrl,13,female,blue,red,1
0,0,treat3,1,male,blue,blue,1
0,0,treat2,5,male,blue,blue,0
0,0,treat3,8,male,red,red,0
0,0,ctrl,12,male,blue,red,0
0,0,treat1,1,male,blue,red,0
0,0,ctrl,3,male,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,6,female,blue,blue,0
0,0,treat2,1,male,blue,red,0
0,0,treat1,8,male,blue,blue,0
0,0,treat1,4,male,red,red,1
0,0,treat3,8,couple,blue,blue,0
0,0,ctrl,11,male,blue,blue,0
1,50,treat2,4,male,blue,NA,0
0,0,ctrl,9,female,blue,red,0
0,0,treat3,1,male,red,blue,0
0,0,ctrl,3,couple,blue,blue,1
0,0,ctrl,12,male,blue,blue,0
0,0,treat3,40,male,red,red,0
0,0,treat3,3,male,blue,red,0
0,0,ctrl,2,male,red,red,0
0,0,treat1,12,female,blue,blue,0
0,0,ctrl,1,male,blue,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat3,3,female,blue,blue,0
0,0,treat3,12,male,red,blue,1
0,0,treat2,19,female,red,red,1
0,0,treat2,1,male,blue,blue,1
0,0,treat2,1,female,blue,red,1
0,0,treat2,1,couple,blue,red,1
0,0,ctrl,12,female,red,red,0
0,0,ctrl,5,male,blue,blue,0
0,0,treat2,10,female,blue,blue,0
0,0,ctrl,1,male,blue,blue,0
0,0,treat1,2,male,blue,red,0
0,0,treat3,3,male,blue,blue,1
0,0,treat2,6,male,red,blue,0
0,0,treat2,1,male,blue,blue,1
0,0,ctrl,49,female,blue,red,0
