ID,period,month,sq_ft,tier,avg_review,group,compliant,BPday
2202,36,1,743.2910554344578,3,6.273951953591761,treat2,0,38.28034617313481
797,36,1,701.6632931503859,3,7.197007766165096,ctrl,1,19.683405762742186
791,36,1,833.1961547802919,1,5.609822695738357,ctrl,1,44.510857333603745
2595,36,1,748.7998584098524,2,9.575213920843748,treat2,0,17.595902447494527
2045,36,1,876.9302469040498,3,6.72411390627569,treat1,0,42.67754185162287
274,36,1,783.2366221470303,3,6.777693037519357,treat1,0,25.031051184290238
2617,36,1,848.5455618114908,1,5.590685705066808,ctrl,1,46.87477088325461
147,36,1,680.4493949931116,2,6.0176272565591145,ctrl,1,35.74324662618682
4911,36,1,675.4174313469409,3,8.600350790748713,treat2,0,49.21654616082896
1117,36,1,785.1185797582596,2,7.453243095922305,ctrl,1,28.437392857105337
4361,36,1,814.8475731393662,3,5.632692774899617,ctrl,1,35.80257645247194
438,36,1,835.5839686842486,1,6.863859963240921,ctrl,1,22.626428769096783
2289,36,1,791.7780228285161,3,8.2555016197229385,ctrl,1,44.343326888092825
1698,36,1,754.5511080726085,3,6.227498635024549,treat1,0,42.710401815959315
492,36,1,847.5194522246027,2,6.565440874558996,treat1,0,39.024502872906815
3050,36,1,760.6972678605415,2,8.049412862663125,treat2,1,58.07397296418839
2870,36,1,746.9882551416816,3,8.07146974408376,treat1,0,20.5069396873977
3535,36,1,780.7138147852596,3,8.592962903794234,ctrl,1,45.748795418525894
2035,36,1,722.5822665356928,3,10,treat2,1,21.168499949559266
4444,36,1,647.8667072193557,2,7.270114781272905,treat1,0,58.691248207984444
2417,36,1,841.1476035144724,3,5.830899582103031,ctrl,1,40.87200473401326
551,36,1,711.3215266654447,3,9.77926580460121,treat2,0,34.642492653748725
145,36,1,727.7386219648413,3,8.003203627110762,treat2,0,54.197875724730785
1301,36,1,936.7471096114283,1,6.714136901989598,treat1,0,53.54290540263732
3339,36,1,946.5928730608333,3,6.885277759382974,ctrl,1,25.349036943424576
839,36,1,967.2143682598276,3,8.126710100212723,treat1,0,18.69599827048038
3699,36,1,608.039197018264,3,6.5093616068380875,treat2,0,18.563334094315266
2390,36,1,831.7413337610718,3,8.368705943395614,treat2,0,37.63886261738004
1416,36,1,771.868799292302,1,7.773631275389414,treat2,0,47.60564355195325
2778,36,1,664.164169419144,2,6.195989895317251,treat2,0,34.539214539260314
278,36,1,922.6124588286408,3,6.461632532286291,treat2,1,50.808439478717276
3282,36,1,736.6150667621055,2,7.665742524641216,ctrl,1,54.636686964975105
4298,36,1,715.2824080995961,3,10,treat2,0,24.8776005213531
2276,36,1,837.1062536723302,3,9.560330628147629,treat2,0,70.6571624625309
1231,36,1,849.92445956634,3,5.890114377457501,treat1,0,41.98683558124159
370,36,1,736.1095574571526,3,10,treat1,1,42.960405945300494
4995,36,1,674.0874617104673,3,7.558887902158793,ctrl,1,51.183757107252596
4516,36,1,652.8047900906469,3,9.552794888404042,treat2,0,30.511996436882132
971,36,1,908.0486897582314,1,4.8246828556451735,treat1,0,51.60992208209065
3994,36,1,773.4243166260172,1,7.437364984026992,treat1,0,36.30108101640226
78,36,1,733.4077887585086,3,8.107658124086052,treat1,1,32.80299444367742
3111,36,1,778.3484425655586,1,7.705145537794467,treat2,0,48.16998364419662
529,36,1,740.5403144379269,3,5.916383983615428,treat1,0,58.86001890954064
2780,36,1,722.2192100614504,3,7.504175070948059,treat1,0,48.947548956597046
2662,36,1,708.105399056637,1,9.882200336164033,ctrl,1,68.88286968937915
621,36,1,750.1332631579807,2,8.14092399955215,ctrl,1,41.71628879155442
3224,36,1,707.3241119696346,3,7.385103252477417,treat2,0,32.44023631564657
34,36,1,651.7810880348769,3,8.620190668706767,treat2,1,46.74839990777411
647,36,1,719.4144536577114,3,4.738831462277362,ctrl,1,36.16393946817729
4542,36,1,902.779370983856,2,6.394446996137302,treat1,0,14.149402286870606
4324,36,1,929.7554274849474,2,6.8053150915758485,treat1,0,32.56448199218823
2814,36,1,749.7583992894163,2,7.395385776066367,ctrl,1,60.918923562253624
2801,36,1,757.7500833069755,3,6.877505672997755,ctrl,1,18.247256037166256
1597,36,1,571.7743086678196,2,4.0775581315959215,treat2,0,26.08264913279116
4148,36,1,748.661194122679,3,6.694315341610457,ctrl,1,30.4835606463211
1711,36,1,763.172074071335,3,3.6144081048461345,treat2,0,28.289294904226384
4456,36,1,705.2609100998977,3,5.978257458452241,treat1,0,26.262646875129377
2877,36,1,738.3135094222868,1,6.660983897283042,treat2,0,25.270988924179708
1973,36,1,803.6375414415407,3,7.594685146088938,treat1,0,47.69934702834072
3710,36,1,790.1071594982063,3,6.992108848541103,treat1,0,33.500705278858184
3564,36,1,749.9501722921477,2,6.363726680770397,treat1,0,39.04596386696789
382,36,1,921.6969655223932,2,6.524738406508509,ctrl,1,34.52787765525876
255,36,1,811.9983156644504,2,7.095572863456875,treat1,0,25.147044572519825
2928,36,1,767.1911679353682,3,7.998545254846352,treat1,0,10.41530970395891
335,36,1,763.2164932825384,3,6.475516762513656,ctrl,1,28.81582058777016
590,36,1,868.0005492019004,3,7.076034178996115,treat2,0,34.948238329518375
2301,36,1,854.1003017709356,3,4.73138384043604,treat1,1,36.66059509101316
4575,36,1,889.2162751757063,2,8.082245421811887,treat2,1,63.617740399693375
1013,36,1,784.8799531251951,3,8.765994620152417,ctrl,1,24.072705518666602
3321,36,1,827.914501020705,3,8.537434089641353,ctrl,1,70.17353027074309
3768,36,1,859.0817645330649,3,8.164304234087947,treat2,0,42.17432670687404
1947,36,1,793.8433014638941,1,7.7498766990746795,treat2,0,45.949648823761514
762,36,1,754.5101133199248,3,9.910024032142257,treat2,1,77.46385920222926
1825,36,1,915.2131190703428,3,7.495400074665154,treat1,0,53.017513989583904
2875,36,1,827.424704375659,2,6.894986412412941,ctrl,1,38.52559565926074
4171,36,1,794.4940461081612,3,3.809163139106738,ctrl,1,33.7732866981849
3767,36,1,778.3125007049558,2,8.20513681316209,treat2,0,35.49181072417816
449,36,1,672.2807169719473,3,6.494174500954037,treat1,0,23.73970965372523
774,36,1,557.6655583580291,1,6.8649369664173,treat1,0,37.70540060866989
3349,36,1,753.9716793013223,2,8.380106937414388,treat2,0,52.01493291346974
2958,36,1,869.4026495405568,3,6.513998479696479,ctrl,1,31.199608031089674
1566,36,1,737.3564429392655,2,9.751183646553892,treat1,0,15.344184892696864
410,36,1,958.798765649452,2,4.512633778558511,ctrl,1,38.23514755297051
1905,36,1,1036.7637086960117,1,3.5079736852607395,treat2,0,40.61385143351406
24,36,1,928.825687792158,3,5.446030019487436,treat2,0,50.36622703547653
694,36,1,708.1174665487491,1,7.65195091575771,treat2,1,71.73646915472536
3463,36,1,767.2564951951892,2,7.792250276537145,treat1,1,56.72915562034527
4714,36,1,849.7073888320058,3,5.047084467801087,ctrl,1,5.724976845732226
3694,36,1,807.7492624084013,3,5.95436602674862,treat1,1,25.082424271402147
3652,36,1,861.0840227419915,1,5.568864970715502,treat2,0,22.231401134836457
2469,36,1,835.982177038369,1,4.164658303572258,treat2,0,40.95061663520581
3630,36,1,872.1311770336131,2,4.474497366966665,ctrl,1,50.81951984264174
2758,36,1,767.1921440958018,3,8.90317243131873,treat1,0,26.94259582034134
1323,36,1,874.3681734422585,3,8.862941288351301,treat2,0,58.8845797127784
4202,36,1,699.1738922315117,3,6.115281709223868,ctrl,1,40.284513193582896
2858,36,1,879.8177975542062,3,4.955968793976495,treat1,0,54.44884817634977
948,36,1,741.0928525047144,3,5.758234529691311,treat2,0,41.2114602886908
2710,36,1,761.4638474724777,3,6.811432429563645,treat1,0,25.76287575422933
2760,36,1,972.8184151837818,3,4.627901356248537,treat1,0,39.221585397389575
4597,36,1,1008.8749869787969,3,8.150008029006736,treat2,1,17.405166376237993
2319,36,1,830.0035230782461,3,7.240401149371421,ctrl,1,50.166805023355685
4084,36,1,675.7016263624288,3,8.729052168804161,treat2,0,29.300423661769674
3132,36,1,759.8596671285511,3,8.100635526591065,ctrl,1,28.94311515808389
4123,36,1,832.0931599234457,2,5.039210144347831,treat1,0,45.12481382145914
546,36,1,860.0278914061402,1,7.261164481208296,treat2,0,38.547341447666966
4461,36,1,922.3242145538587,3,5.544295935741634,ctrl,1,25.027302673205806
1656,36,1,741.7351909571685,3,7.41782714338135,treat2,1,48.09988454231641
2312,36,1,899.4410163930039,3,7.462187099319253,treat2,0,53.93842554106471
4579,36,1,774.400633538111,2,5.6270581005515865,treat1,0,32.13845315629265
4767,36,1,739.9321448461995,3,7.0086304998701605,treat2,0,28.093355414255377
86,36,1,669.3475144760332,3,7.825832535634697,ctrl,1,63.39588243931623
2773,36,1,734.0600742350197,3,7.672916329829059,ctrl,1,30.041249836023624
1510,36,1,799.06629609063,2,5.5535352491533665,treat2,0,43.886827703443046
710,36,1,769.0096446626112,3,4.6771898751079615,treat2,0,37.491966076203425
2665,36,1,768.9977561993737,1,8.961634722770347,treat1,1,27.737185190524738
3604,36,1,725.361358093143,3,7.857992439494679,treat2,0,31.59453343169785
4390,36,1,583.0658939643924,3,7.9776016783325145,treat1,0,32.37600177967521
2547,36,1,707.9401861623319,3,4.519364303322568,treat2,0,40.336456406838224
3058,36,1,796.4123585485557,3,8.109889966561177,treat2,0,45.24096080183876
185,36,1,990.0542669889818,3,5.947641895340751,treat1,0,30.321559386313222
889,36,1,763.9351778456773,2,7.472363157443888,treat1,1,28.64125521404865
1875,36,1,813.4334141944951,3,7.833012929557161,treat1,1,40.75283999863832
3475,36,1,800.4391571728635,2,7.580919311533486,treat1,0,46.35881725545706
2927,36,1,649.9808063586041,2,5.51790908990755,ctrl,1,40.2693738114685
997,36,1,931.2397392501563,3,7.824489524106634,treat2,0,20.973407648972188
4734,36,1,687.8148926382192,1,6.295880238579192,treat2,1,43.94218932728337
4478,36,1,853.8331044689771,3,7.656199945726625,ctrl,1,52.31877701225677
800,36,1,697.907342817509,3,5.892576033296812,ctrl,1,28.68525374551969
4402,36,1,898.9688402762966,3,6.036270785633243,treat1,1,60.79551766761915
369,36,1,831.1203665918297,3,6.864297418913984,treat2,0,62.34046554841473
2243,36,1,788.853052394518,3,7.121455757606816,treat2,0,42.33476954149243
2097,36,1,931.505825896562,1,7.541999603208495,treat2,0,27.18346188134365
2344,36,1,879.6543730001736,3,7.007659516622124,treat1,0,31.299167006163856
3122,36,1,962.442912590387,1,7.6723985626304625,treat1,0,38.41347266201831
3861,36,1,753.2476949902468,3,5.7436554879327595,ctrl,1,15.376637616962077
3108,36,1,750.4226258855409,3,7.72685858187371,treat1,0,53.11246533382071
1683,36,1,706.8733752130407,2,7.079462282519407,ctrl,1,70.70589558412355
2587,36,1,824.4940344711256,3,4.6586567963031165,treat1,0,38.316137291796146
4821,36,1,807.3478549987734,3,5.20896965414101,treat1,0,39.901403746585835
1016,36,1,745.3562104005363,3,5.953742347781575,treat1,0,11.020309022400284
502,36,1,718.0024084221627,2,6.708186272552661,ctrl,1,34.861440116207284
367,36,1,595.7319602879103,3,8.076167213117825,treat1,0,52.164700784324516
708,36,1,801.1868497555466,3,10,treat2,0,42.50212101206646
4288,36,1,608.257738229577,3,7.2828505482679,treat1,0,17.34383935301878
2336,36,1,601.010901118063,2,10,treat1,1,79.14168737394087
576,36,1,690.4079794882626,3,10,treat1,0,42.494100866651095
4641,36,1,793.2900826699251,3,8.001989212378373,treat1,0,31.044392736163587
132,36,1,866.824510502262,3,7.198866526510678,treat2,0,73.15749931939263
4293,36,1,839.0869531616096,2,5.919846547691625,treat2,0,38.37659131469941
1658,36,1,869.973530547914,2,7.886633053803956,treat2,0,30.03469374184239
1074,36,1,770.017819239104,3,7.774170737942978,treat1,0,73.53369251836031
2452,36,1,667.1917427885935,3,7.069505464936472,treat1,1,65.95101215681296
2287,36,1,722.8043005259101,3,3.569453695934987,treat1,0,20.750779686152423
2367,36,1,828.5244243596328,2,6.730966659012115,ctrl,1,41.1956262346817
1447,36,1,640.5845690283375,3,5.661159601995492,treat1,1,48.09629268627298
2799,36,1,790.5143641431324,3,8.368942001826301,ctrl,1,28.14921154867408
2166,36,1,779.6538285040973,3,6.816914729155885,treat1,0,44.41944761286451
1177,36,1,787.6535766302264,1,6.101801764885325,treat2,1,42.44234155291075
1028,36,1,718.0965122788874,3,4.079794011462475,treat2,0,47.265076852525006
2372,36,1,771.7824840749095,3,6.304781294954798,treat1,0,14.224437126980304
1489,36,1,692.4059336354998,3,6.007457392664655,ctrl,1,12.884653869464394
3562,36,1,846.9995737561201,3,6.840974031742764,treat1,0,74.18338008985599
4879,36,1,747.6964894656779,3,6.297787609766705,treat2,0,26.931808393838605
1331,36,1,765.8594293081494,3,4.612973721065944,treat1,1,27.803071487417697
3638,36,1,711.4626450732322,3,5.607590402115955,ctrl,1,36.620696884538155
3783,36,1,939.9315055639576,3,6.77756431848356,treat2,0,43.80392177478584
520,36,1,886.539133562666,2,7.958965479670257,ctrl,1,60.414524442148824
3176,36,1,619.72941236569,2,6.549082042753918,treat2,0,27.30278087052238
3959,36,1,777.5017635855226,3,8.34088694513443,treat1,0,38.15806846495186
998,36,1,792.2044611309408,3,4.603680513386941,treat1,0,45.830948054388806
4948,36,1,676.5007247828977,2,6.072542778532056,treat2,1,64.99993757354942
1502,36,1,781.3048273902942,3,5.282114341663958,treat1,1,35.185245506429844
1286,36,1,825.5151428436542,2,6.959495741686384,treat1,0,25.15320778245418
2229,36,1,837.265785695449,3,7.542565889992813,ctrl,1,39.068413029518325
2663,36,1,892.4176605785665,3,7.718100388723316,treat2,0,59.40930364301519
1166,36,1,664.0503861636779,2,6.943053288044606,treat1,0,29.385176055627227
2231,36,1,742.7990961682738,2,7.7887432123985,treat1,0,32.119553590850636
4221,36,1,768.2061577361559,2,5.31864991311615,ctrl,1,39.31774093125143
1271,36,1,910.9237287071924,3,6.867284955365784,treat1,1,34.850344611005774
3228,36,1,696.3296411587429,2,7.22468861260855,ctrl,1,24.6733134913636
4280,36,1,805.3854131799106,3,5.903415891642096,ctrl,1,46.22647730465865
1346,36,1,802.6195247398995,3,5.4454017751984605,ctrl,1,37.59258869995824
1332,36,1,723.4428633131912,2,5.8273624137670765,ctrl,1,24.750708244920876
4541,36,1,674.4080402451382,2,8.688873169588286,treat2,1,39.63261809925295
1086,36,1,800.2389653377735,3,6.2578069625837305,treat2,0,36.016735272247075
2315,36,1,702.7627709660319,3,7.0026042656245995,treat1,1,41.78743793069837
2764,36,1,783.1445583204022,1,8.5104436537109045,treat2,0,65.90767568154234
1330,36,1,942.8568157553818,2,7.655364636026769,treat1,0,46.76317606186564
4661,36,1,1047.880220665055,1,8.74387460361964,treat1,0,50.06561798605641
2610,36,1,701.6641830876704,3,10,treat1,0,26.200971041157764
4272,36,1,875.4862509988234,3,7.142914487396493,treat2,0,15.148567302502897
1605,36,1,788.363521983751,1,8.281600730177797,ctrl,1,22.7148884511996
931,36,1,868.8400047648406,3,7.623381457799533,treat2,0,17.746991416956234
1413,36,1,979.036121303292,3,6.395733701875899,treat1,0,58.25136965858518
4830,36,1,885.1029905180856,3,8.024473924989532,ctrl,1,31.370875860790782
4930,36,1,866.2318441338022,2,7.188705663983437,ctrl,1,41.68433639711535
3157,36,1,885.0732228316999,3,7.485289625779878,treat2,0,64.2916902567046
49,36,1,872.3904155284258,3,8.77733968421239,ctrl,1,20.716848571601552
2636,36,1,776.9634637781811,2,7.3535798945564075,ctrl,1,16.85427091298807
1726,36,1,791.9537811538695,2,8.11935641898565,treat2,0,77.0082020955509
936,36,1,911.3706810601616,1,5.619143639201778,treat2,0,67.41893890225103
262,36,1,749.5779069543926,2,5.570896363058458,ctrl,1,35.27691687921339
2068,36,1,675.3952811285001,3,8.180784872251053,treat2,0,14.706096071952954
1116,36,1,788.9492094403439,2,4.440000516004221,treat2,0,25.899652803528994
2361,36,1,761.5075851536835,3,8.911818723944947,treat2,0,45.117956614671584
4679,36,1,874.6356667240711,2,9.221396690625486,treat1,0,38.43661706009792
4267,36,1,854.1353671730468,2,5.059581077083648,treat1,0,35.883682997446016
3896,36,1,924.8062493258852,3,7.557370582479461,ctrl,1,22.449595654840483
2977,36,1,785.2642557463095,3,8.151911032916498,treat1,0,32.46454378182892
1509,36,1,774.1265561389046,3,7.153588184029467,treat2,0,18.636693266058856
2124,36,1,802.5328248623794,2,4.971409273814633,ctrl,1,47.148031319073674
2788,36,1,677.7234210393169,1,5.312892147659616,treat1,1,40.806647518505606
3077,36,1,798.8141032953054,3,7.021753762227661,treat2,0,55.409858188042755
4196,36,1,751.8733565892632,3,3.5477671191490368,ctrl,1,47.934358054858976
3364,36,1,714.6407453898411,2,7.145543763583714,ctrl,1,44.25382616450788
171,36,1,979.6063781527,2,6.366363144309022,ctrl,1,24.72521452383167
2651,36,1,896.9167111869318,3,7.448341363742609,treat2,0,49.61019292044444
4245,36,1,736.8439757606691,3,5.474130139188171,treat1,0,17.1098164574128
1148,36,1,710.405106918517,2,9.0638492572394,ctrl,1,43.7789634790825
48,36,1,762.434485580164,1,5.568333793878933,treat2,0,33.74157813167334
1664,36,1,758.5383892875531,3,6.31824729562565,treat2,0,27.112826576434003
2854,36,1,756.9714432703742,3,7.377401152269151,ctrl,1,42.103933265698224
2253,36,1,922.3143998099761,3,8.244011274777838,ctrl,1,52.78540149403473
2571,36,1,757.4287172046479,1,6.714841151275591,treat2,0,34.3298321834828
2008,36,1,700.7443496394799,3,4.915540314874034,treat1,0,30.8389206479442
3012,36,1,862.0392088315546,3,4.718220419454476,treat1,1,49.778183783276134
1239,36,1,843.303631496653,3,6.497923445005146,treat1,0,5.080755203072263
1789,36,1,897.6810170181916,2,7.216499730354413,treat1,0,54.27630313210584
256,36,1,926.6077269780487,2,7.543779740191796,ctrl,1,38.44475146586554
3717,36,1,652.9913566748753,1,8.992783985257356,ctrl,1,28.42999927423466
1570,36,1,758.5629987003989,2,4.781429141512176,treat2,1,42.492853449816906
3665,36,1,793.7368027689344,2,7.087739324419239,treat1,0,44.398675971903224
1253,36,1,832.7496002449162,3,5.542810880255596,treat1,0,57.472430812707245
4321,36,1,851.1556469139512,2,7.466117835525398,treat1,0,52.2115110048244
3225,36,1,653.9716641720164,3,6.590612920974836,treat1,0,32.1948625691966
2919,36,1,753.9827315538201,3,9.991377210920096,ctrl,1,55.106413304914355
4793,36,1,791.5128339477707,2,7.6161526487149285,ctrl,1,34.57087803605586
1278,36,1,780.0336290791929,2,8.736922490183602,treat2,0,36.388547524673385
2795,36,1,699.408297980054,2,7.819691594731036,treat2,0,30.413468570797114
3941,36,1,745.7541024639028,2,5.794465267870698,ctrl,1,29.599058829690634
1430,36,1,740.7037756375238,1,7.925183258674354,treat1,1,31.564825728184196
2492,36,1,667.5890788916321,3,6.219320360295948,treat1,0,17.462765120471495
4627,36,1,854.9279009326173,3,6.903444739989553,treat1,1,60.768915769046174
3689,36,1,756.4112245978826,2,9.44976204572774,ctrl,1,48.346727715720974
4095,36,1,643.2175545761746,2,9.004605359217699,treat2,0,40.82651793811884
769,36,1,939.699994187868,3,6.647781911345857,ctrl,1,31.05611879004687
4137,36,1,837.7868906157263,3,8.341826756459318,treat2,1,38.932921849774765
2169,36,1,810.078591418153,3,9.523253753469675,treat1,0,50.45813344010055
1469,36,1,773.3292453393292,2,5.693532707327541,treat2,1,39.60583199386346
5,36,1,963.5618001112973,3,8.096270708191994,treat2,0,28.683684228961088
4035,36,1,707.4853974826417,3,8.98278052583133,treat1,0,11.684167833319513
4685,36,1,871.8814415912632,3,7.485464582827833,treat1,0,32.435555558079635
1433,36,1,765.2009334313307,2,6.871818556010196,treat2,0,46.825037941296934
2073,36,1,864.2992159814331,2,3.661921058177291,treat1,0,22.547545241553802
4556,36,1,680.202168032937,3,7.471962602735373,ctrl,1,48.66384734110685
3703,36,1,918.2362235277889,3,5.083969751839977,treat2,0,33.51384152529848
2067,36,1,775.2808457273264,2,4.510396550715263,ctrl,1,44.04028051230815
2688,36,1,803.1779353451708,3,6.7620020832356085,treat2,0,22.484627696772133
4445,36,1,732.2289150978071,3,8.770226140662897,treat2,1,40.460049652951454
681,36,1,770.1617099104664,3,5.256939180832404,ctrl,1,54.01820450754759
235,36,1,706.3170787466436,3,8.42312416967578,treat1,1,29.564698776589633
4866,36,1,802.0493254652162,3,5.732152392526152,treat2,0,25.622086800510317
2110,36,1,698.079436228003,3,6.7397280812855636,ctrl,1,39.020966968452555
2554,36,1,700.3708679980282,2,6.420086246032158,treat2,1,49.06744080237745
101,36,1,868.4801935982016,3,6.3822594692279955,treat1,0,46.910592314006635
4275,36,1,852.0255968184179,2,6.046415077798748,ctrl,1,35.52964535189851
572,36,1,707.245837680995,3,8.426289079803656,treat2,0,43.03758476393664
2377,36,1,1011.8650389739973,3,9.19187052752438,ctrl,1,83.10771193783137
864,36,1,855.495469838677,3,6.872420634009723,ctrl,1,12.185296307508976
194,36,1,679.1252990216183,3,4.951165259433559,ctrl,1,28.834797332860457
2309,36,1,821.5049224475827,3,8.872534920934424,treat1,1,50.688352639691615
3106,36,1,585.9742399628224,3,6.4996422186245395,treat2,0,25.017381900244317
3327,36,1,817.2006968301196,3,5.667998949673311,ctrl,1,21.981310554496446
2522,36,1,967.5960039100929,3,6.384549406059014,treat2,1,24.577801749917434
3772,36,1,780.5555072053922,2,8.880628614319406,treat1,0,25.088654562481924
321,36,1,815.8225026524905,3,5.56195151761161,ctrl,1,29.582715492438535
2783,36,1,807.0542579018684,3,6.532747987896456,treat2,0,42.38057946234888
3428,36,1,867.200613244785,3,7.943125865131207,treat1,1,37.60775697716893
835,36,1,841.1844803475608,3,7.523246542380493,treat1,1,24.750894402479265
1764,36,1,761.0406394576097,3,7.640251254762484,ctrl,1,34.30091467872255
375,36,1,988.8116364478542,3,4.8635472070133625,ctrl,1,26.842370988613066
3488,36,1,914.6361377030906,3,9.56520563578567,treat2,1,28.87481069222551
2752,36,1,861.7847270910081,2,5.463574491603966,ctrl,1,38.2142400566562
1938,36,1,826.9164012755014,1,7.004221603300806,treat2,0,47.54739560261407
4062,36,1,801.0880040321788,2,6.364826559667039,ctrl,1,31.758050339966587
3467,36,1,777.4061238595507,3,5.40465389792695,treat1,0,66.45084820103902
2100,36,1,658.7486221560757,2,9.377683073366097,treat2,0,68.49392562053505
98,36,1,742.2434009019007,3,6.276113937125684,treat1,1,47.123223481625104
2431,36,1,1030.8945843510876,2,6.500880734565564,ctrl,1,36.75075028532641
2592,36,1,958.4342483832017,2,7.607075472949881,treat1,0,49.339666692481764
1665,36,1,771.0640835201989,2,7.196700183099221,treat2,0,55.75234123455517
2945,36,1,972.3309518889552,3,6.847914406241335,treat1,0,48.55512389563628
392,36,1,826.2194846999848,2,7.168428001900903,ctrl,1,29.03068729515097
1760,36,1,866.3687461840466,2,5.787624275013519,treat1,0,38.52165443096002
3451,36,1,773.0161562049923,2,6.987904119118335,treat2,0,47.70539867440784
1952,36,1,919.465182844715,3,8.469425647225268,treat2,0,77.97351665171597
1439,36,1,813.6450245162277,1,7.688820798571858,treat2,0,43.63426105394944
2656,36,1,650.9313961624973,3,6.585357297111172,treat1,0,16.57763580070475
3377,36,1,673.3623489341195,2,7.503070541550443,treat1,0,42.7749402770886
1790,36,1,794.5900289340783,1,6.017875777218383,ctrl,1,27.56503628794545
2874,36,1,668.61458052736225,3,7.826293854371315,treat2,0,17.625710478007846
676,36,1,838.5249763862039,3,9.388321136204976,treat1,0,40.455637742469584
3017,36,1,910.3880811945099,2,6.510955128412403,treat2,0,34.35013679289779
730,36,1,1044.9212488792514,2,7.091955573799532,treat1,0,16.050059740742952
1713,36,1,716.1646510430332,3,7.379349295132558,treat2,0,25.574624334961356
607,36,1,960.4871057203984,3,9.753262842847093,treat1,0,65.41069123999249
1335,36,1,932.864749665739,3,7.312452578433243,treat2,0,31.61449932973128
4313,36,1,930.4565557436368,3,7.518356568906708,treat1,0,46.63633603840342
4518,36,1,820.8714543401816,3,7.717050912983405,ctrl,1,45.03580699683157
1872,36,1,720.539212654567,2,7.817600923268161,ctrl,1,50.896088659944986
4596,36,1,611.3067499171189,1,7.196471205421231,ctrl,1,34.350509711095654
3003,36,1,857.1127491665969,2,7.778801915048756,treat2,1,45.61752585261064
728,36,1,973.8174268767451,2,7.139069280805889,ctrl,1,66.07067947296667
3873,36,1,916.6421995681845,2,7.0800142104038555,ctrl,1,37.499951467924475
4985,36,1,804.1428272218999,2,4.3038601705002595,ctrl,1,20.926956229975453
595,36,1,675.7644451830794,3,10,treat2,0,30.90265935417385
682,36,1,827.0881884281036,2,8.686898264255904,ctrl,1,31.102782288347903
3548,36,1,892.1726209819677,2,8.159071441408592,treat2,1,74.37758635889436
2462,36,1,866.5903419479066,2,4.753952882090691,ctrl,1,15.930677928114111
4215,36,1,794.1296676964591,2,7.9022751398945354,treat1,0,24.417467298360062
4658,36,1,892.8718867451131,1,6.90710264713844,treat1,1,19.88385844225815
2172,36,1,888.6737095531059,3,7.210860401651179,ctrl,1,34.74881241081056
3195,36,1,826.8589472461275,2,4.688618138107378,treat1,0,29.12461014593798
1512,36,1,885.5913356406189,3,5.112160861184891,treat2,0,34.698797474780996
4825,36,1,746.1761718572999,1,8.231011975525666,treat2,0,24.78902073194099
2766,36,1,712.5094072608565,2,7.14503439675103,ctrl,1,22.97478848790903
1495,36,1,865.370348883047,3,7.6201081233769745,treat1,0,43.670909649031266
4926,36,1,807.9293719846863,3,7.263021810078003,ctrl,1,69.22611923712573
3155,36,1,780.6173896152399,2,1.8320005143288363,treat2,0,22.228029949330363
4183,36,1,730.7486402996847,3,5.970762661958818,treat2,0,30.417024231562383
4391,36,1,823.8388217728188,3,6.0037114240841625,ctrl,1,28.50470682303768
4976,36,1,719.9290183551998,3,4.788366724253087,ctrl,1,42.60515779167794
3372,36,1,712.5524733293508,3,6.089595019828214,treat1,0,48.00632761255587
4617,36,1,690.3171044475446,2,7.18592330194568,treat2,0,67.6633145355724
560,36,1,760.0588431189875,3,8.673712129746619,ctrl,1,25.462032425212747
306,36,1,824.9238084707463,3,7.187591116276253,treat1,1,39.21416442489938
787,36,1,694.8228248449063,3,7.93884922983308,treat1,0,26.717135183837314
4773,36,1,833.1105859450586,2,9.594431300546068,treat1,1,52.22578696463389
505,36,1,765.1213422282109,2,6.164285636111863,treat1,0,34.186926901990816
4144,36,1,860.20891970906,3,6.3190831509991146,treat1,0,42.797892223104064
1531,36,1,798.5260974349914,3,8.392672445244209,treat1,0,25.181877417958038
4192,36,1,897.1508042224884,3,7.933323372437873,treat2,0,35.044630064578975
4121,36,1,845.7805259825551,1,7.5797585558012015,treat1,0,55.01688293526202
899,36,1,594.8207044720247,3,7.56849650539619,treat1,0,36.1152929810222
3094,36,1,928.9631119479454,2,7.352158049602095,treat2,0,38.71052731651834
4783,36,1,899.0108737496308,1,7.619922141166382,ctrl,1,46.361611359800406
291,36,1,868.1617709587653,1,7.601923077115403,ctrl,1,49.48912706646953
3061,36,1,870.6304689769458,3,3.683780274507309,treat2,1,39.219568787520124
1626,36,1,863.2058851080158,3,5.45325719808367,treat1,0,28.43433324640601
246,36,1,917.3150820876486,1,5.908386565206219,treat2,0,50.34295129193705
2004,36,1,779.7026317707176,2,8.73756462077922,ctrl,1,43.117355855241115
2721,36,1,654.789139898599,2,8.252515925939225,treat1,0,30.445736814274355
2481,36,1,820.137901697687,3,8.296129589030606,treat1,0,37.550446404506054
2005,36,1,757.2239491912621,3,6.837384106676124,ctrl,1,59.44683034732204
825,36,1,693.2902250317591,2,8.932695994223998,treat2,0,17.738388530656913
1775,36,1,746.1450829615326,3,8.242205278054655,ctrl,1,27.547597958547207
4181,36,1,1123.697720230752,3,4.67755185354981,ctrl,1,33.22469914281036
4481,36,1,740.3550537275472,3,9.785456899850475,treat1,0,47.03346265614988
